CountyCode,CountyName,ElectionName,PrecinctID,RegisteredTotal,RegisteredRepublican,RegisteredDemocrat,ContestName,District,YesVotes,NoVotes,key
DAD,Miami-Dade,2024 General Election,205.0,1915,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,825,311,DAD205.0
DAD,Miami-Dade,2024 General Election,206.0,4133,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1894,916,DAD206.0
DAD,Miami-Dade,2024 General Election,207.0,3852,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1582,1028,DAD207.0
DAD,Miami-Dade,2024 General Election,208.0,4260,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1692,1228,DAD208.0
DAD,Miami-Dade,2024 General Election,209.0,4145,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1759,1004,DAD209.0
DAD,Miami-Dade,2024 General Election,210.0,1796,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,677,452,DAD210.0
DAD,Miami-Dade,2024 General Election,211.0,94,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,38,15,DAD211.0
DAD,Miami-Dade,2024 General Election,212.0,2237,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,801,487,DAD212.0
DAD,Miami-Dade,2024 General Election,213.0,3395,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1418,603,DAD213.0
DAD,Miami-Dade,2024 General Election,214.0,5220,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2252,1004,DAD214.0
DAD,Miami-Dade,2024 General Election,216.0,1375,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,661,234,DAD216.0
DAD,Miami-Dade,2024 General Election,218.0,3252,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1319,631,DAD218.0
DAD,Miami-Dade,2024 General Election,221.0,2287,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1021,500,DAD221.0
DAD,Miami-Dade,2024 General Election,222.0,4725,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2246,901,DAD222.0
DAD,Miami-Dade,2024 General Election,223.0,3052,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1286,620,DAD223.0
DAD,Miami-Dade,2024 General Election,225.0,4018,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1594,896,DAD225.0
DAD,Miami-Dade,2024 General Election,226.0,2803,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1089,605,DAD226.0
DAD,Miami-Dade,2024 General Election,227.0,2475,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,964,560,DAD227.0
DAD,Miami-Dade,2024 General Election,228.0,1959,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,863,324,DAD228.0
DAD,Miami-Dade,2024 General Election,229.0,3451,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1099,852,DAD229.0
DAD,Miami-Dade,2024 General Election,230.0,2758,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,804,937,DAD230.0
DAD,Miami-Dade,2024 General Election,231.0,2309,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,602,846,DAD231.0
DAD,Miami-Dade,2024 General Election,232.0,2273,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,655,724,DAD232.0
DAD,Miami-Dade,2024 General Election,233.0,2403,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,820,640,DAD233.0
DAD,Miami-Dade,2024 General Election,234.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD234.0
DAD,Miami-Dade,2024 General Election,236.0,2503,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,674,459,DAD236.0
DAD,Miami-Dade,2024 General Election,237.0,1514,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,452,361,DAD237.0
DAD,Miami-Dade,2024 General Election,238.0,2081,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,724,358,DAD238.0
DAD,Miami-Dade,2024 General Election,239.0,1659,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,634,376,DAD239.0
DAD,Miami-Dade,2024 General Election,240.0,3204,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1222,806,DAD240.0
DAD,Miami-Dade,2024 General Election,241.0,2690,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,912,578,DAD241.0
DAD,Miami-Dade,2024 General Election,242.0,2942,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,938,621,DAD242.0
DAD,Miami-Dade,2024 General Election,243.0,2117,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,653,449,DAD243.0
DAD,Miami-Dade,2024 General Election,244.0,2450,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,786,457,DAD244.0
DAD,Miami-Dade,2024 General Election,245.0,1787,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,561,357,DAD245.0
DAD,Miami-Dade,2024 General Election,246.0,2958,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,669,912,DAD246.0
DAD,Miami-Dade,2024 General Election,247.0,1553,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,353,446,DAD247.0
DAD,Miami-Dade,2024 General Election,248.0,2967,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,733,834,DAD248.0
DAD,Miami-Dade,2024 General Election,249.0,727,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,289,133,DAD249.0
DAD,Miami-Dade,2024 General Election,250.0,2535,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,927,523,DAD250.0
DAD,Miami-Dade,2024 General Election,251.0,1868,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,726,295,DAD251.0
DAD,Miami-Dade,2024 General Election,252.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD252.0
DAD,Miami-Dade,2024 General Election,253.0,1117,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,447,244,DAD253.0
DAD,Miami-Dade,2024 General Election,254.0,1898,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,700,266,DAD254.0
DAD,Miami-Dade,2024 General Election,255.0,537,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,185,73,DAD255.0
DAD,Miami-Dade,2024 General Election,256.0,2328,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,904,579,DAD256.0
DAD,Miami-Dade,2024 General Election,257.0,2210,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,751,313,DAD257.0
DAD,Miami-Dade,2024 General Election,258.0,1094,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,399,178,DAD258.0
DAD,Miami-Dade,2024 General Election,259.0,1375,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,409,324,DAD259.0
DAD,Miami-Dade,2024 General Election,260.0,1368,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,463,302,DAD260.0
DAD,Miami-Dade,2024 General Election,261.0,2503,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,774,471,DAD261.0
DAD,Miami-Dade,2024 General Election,262.0,1623,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,524,341,DAD262.0
DAD,Miami-Dade,2024 General Election,263.0,74,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,9,16,DAD263.0
DAD,Miami-Dade,2024 General Election,264.0,1371,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,489,217,DAD264.0
DAD,Miami-Dade,2024 General Election,267.0,1458,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,490,311,DAD267.0
DAD,Miami-Dade,2024 General Election,268.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD268.0
DAD,Miami-Dade,2024 General Election,269.0,905,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,332,197,DAD269.0
DAD,Miami-Dade,2024 General Election,270.0,2535,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1067,470,DAD270.0
DAD,Miami-Dade,2024 General Election,272.0,2368,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,669,833,DAD272.0
DAD,Miami-Dade,2024 General Election,273.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD273.0
DAD,Miami-Dade,2024 General Election,274.0,2159,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,716,631,DAD274.0
DAD,Miami-Dade,2024 General Election,276.0,1637,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,549,333,DAD276.0
DAD,Miami-Dade,2024 General Election,280.0,1321,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,441,213,DAD280.0
DAD,Miami-Dade,2024 General Election,281.0,943,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,243,242,DAD281.0
DAD,Miami-Dade,2024 General Election,282.0,1783,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,635,374,DAD282.0
DAD,Miami-Dade,2024 General Election,283.0,265,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,79,53,DAD283.0
DAD,Miami-Dade,2024 General Election,284.0,563,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,120,194,DAD284.0
DAD,Miami-Dade,2024 General Election,285.0,195,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,50,53,DAD285.0
DAD,Miami-Dade,2024 General Election,286.0,831,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,168,241,DAD286.0
DAD,Miami-Dade,2024 General Election,288.0,43,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,26,17,DAD288.0
DAD,Miami-Dade,2024 General Election,291.0,4123,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1352,1240,DAD291.0
DAD,Miami-Dade,2024 General Election,295.0,3381,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1643,593,DAD295.0
DAD,Miami-Dade,2024 General Election,296.0,2684,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,705,671,DAD296.0
DAD,Miami-Dade,2024 General Election,299.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD299.0
DAD,Miami-Dade,2024 General Election,300.0,4269,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1187,1694,DAD300.0
DAD,Miami-Dade,2024 General Election,301.0,1601,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,518,706,DAD301.0
DAD,Miami-Dade,2024 General Election,302.0,1939,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,592,860,DAD302.0
DAD,Miami-Dade,2024 General Election,303.0,3591,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1195,1384,DAD303.0
DAD,Miami-Dade,2024 General Election,304.0,3550,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,892,1341,DAD304.0
DAD,Miami-Dade,2024 General Election,305.0,2980,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1027,1270,DAD305.0
DAD,Miami-Dade,2024 General Election,306.0,2510,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,849,1005,DAD306.0
DAD,Miami-Dade,2024 General Election,307.0,2282,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,700,1170,DAD307.0
DAD,Miami-Dade,2024 General Election,308.0,1436,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,456,671,DAD308.0
DAD,Miami-Dade,2024 General Election,309.0,4784,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1054,2094,DAD309.0
DAD,Miami-Dade,2024 General Election,310.0,2553,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,636,1097,DAD310.0
DAD,Miami-Dade,2024 General Election,311.0,3626,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,768,1384,DAD311.0
DAD,Miami-Dade,2024 General Election,312.0,2213,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,529,931,DAD312.0
DAD,Miami-Dade,2024 General Election,313.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD313.0
DAD,Miami-Dade,2024 General Election,314.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD314.0
DAD,Miami-Dade,2024 General Election,315.0,2147,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,481,945,DAD315.0
DAD,Miami-Dade,2024 General Election,316.0,1841,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,435,823,DAD316.0
DAD,Miami-Dade,2024 General Election,317.0,1572,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,368,755,DAD317.0
DAD,Miami-Dade,2024 General Election,318.0,3096,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,690,1378,DAD318.0
DAD,Miami-Dade,2024 General Election,319.0,1708,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,375,763,DAD319.0
DAD,Miami-Dade,2024 General Election,320.0,3255,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,659,1472,DAD320.0
DAD,Miami-Dade,2024 General Election,321.0,3630,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,689,1537,DAD321.0
DAD,Miami-Dade,2024 General Election,322.0,2474,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,570,939,DAD322.0
DAD,Miami-Dade,2024 General Election,323.0,1862,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,361,767,DAD323.0
DAD,Miami-Dade,2024 General Election,324.0,1814,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,346,746,DAD324.0
DAD,Miami-Dade,2024 General Election,325.0,2678,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,612,1257,DAD325.0
DAD,Miami-Dade,2024 General Election,327.0,2904,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,659,1166,DAD327.0
DAD,Miami-Dade,2024 General Election,328.0,3188,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,689,1313,DAD328.0
DAD,Miami-Dade,2024 General Election,329.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD329.0
DAD,Miami-Dade,2024 General Election,330.0,2882,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,655,1189,DAD330.0
DAD,Miami-Dade,2024 General Election,331.0,3595,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,734,1484,DAD331.0
DAD,Miami-Dade,2024 General Election,332.0,2495,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,599,998,DAD332.0
DAD,Miami-Dade,2024 General Election,333.0,1881,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,350,656,DAD333.0
DAD,Miami-Dade,2024 General Election,334.0,1478,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,337,581,DAD334.0
DAD,Miami-Dade,2024 General Election,335.0,1771,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,404,622,DAD335.0
DAD,Miami-Dade,2024 General Election,336.0,874,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,188,350,DAD336.0
DAD,Miami-Dade,2024 General Election,337.0,3117,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,646,1225,DAD337.0
DAD,Miami-Dade,2024 General Election,338.0,1534,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,304,618,DAD338.0
DAD,Miami-Dade,2024 General Election,339.0,4566,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,882,1705,DAD339.0
DAD,Miami-Dade,2024 General Election,340.0,4314,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,855,1671,DAD340.0
DAD,Miami-Dade,2024 General Election,342.0,3594,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,828,1425,DAD342.0
DAD,Miami-Dade,2024 General Election,343.0,2776,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,900,1193,DAD343.0
DAD,Miami-Dade,2024 General Election,344.0,2106,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,831,888,DAD344.0
DAD,Miami-Dade,2024 General Election,345.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD345.0
DAD,Miami-Dade,2024 General Election,346.0,1882,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,697,822,DAD346.0
DAD,Miami-Dade,2024 General Election,347.0,1449,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,516,563,DAD347.0
DAD,Miami-Dade,2024 General Election,348.0,730,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,189,287,DAD348.0
DAD,Miami-Dade,2024 General Election,349.0,2493,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,486,1055,DAD349.0
DAD,Miami-Dade,2024 General Election,350.0,1664,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,522,627,DAD350.0
DAD,Miami-Dade,2024 General Election,351.0,4024,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1309,1469,DAD351.0
DAD,Miami-Dade,2024 General Election,352.0,3636,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1157,1781,DAD352.0
DAD,Miami-Dade,2024 General Election,354.0,1237,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,274,603,DAD354.0
DAD,Miami-Dade,2024 General Election,355.0,4029,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1164,1450,DAD355.0
DAD,Miami-Dade,2024 General Election,356.0,1305,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,364,453,DAD356.0
DAD,Miami-Dade,2024 General Election,357.0,1864,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,488,815,DAD357.0
DAD,Miami-Dade,2024 General Election,358.0,1906,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,430,864,DAD358.0
DAD,Miami-Dade,2024 General Election,359.0,2259,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,483,931,DAD359.0
DAD,Miami-Dade,2024 General Election,360.0,4567,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1105,1958,DAD360.0
DAD,Miami-Dade,2024 General Election,361.0,4341,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1296,1965,DAD361.0
DAD,Miami-Dade,2024 General Election,361.1.0,824,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,257,394,DAD361.1.0
DAD,Miami-Dade,2024 General Election,362.0,2205,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,440,913,DAD362.0
DAD,Miami-Dade,2024 General Election,363.0,2655,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,586,998,DAD363.0
DAD,Miami-Dade,2024 General Election,364.0,3720,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1032,1677,DAD364.0
DAD,Miami-Dade,2024 General Election,365.0,3340,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,975,1396,DAD365.0
DAD,Miami-Dade,2024 General Election,366.0,6697,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1963,3057,DAD366.0
DAD,Miami-Dade,2024 General Election,366.1.0,40,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,15,16,DAD366.1.0
DAD,Miami-Dade,2024 General Election,368.0,3667,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,885,1600,DAD368.0
DAD,Miami-Dade,2024 General Election,369.0,290,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,119,78,DAD369.0
DAD,Miami-Dade,2024 General Election,370.0,3695,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1170,1430,DAD370.0
DAD,Miami-Dade,2024 General Election,370.1.0,1311,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,452,601,DAD370.1.0
DAD,Miami-Dade,2024 General Election,371.0,4234,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1458,1762,DAD371.0
DAD,Miami-Dade,2024 General Election,372.0,1277,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,331,574,DAD372.0
DAD,Miami-Dade,2024 General Election,373.0,2575,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,765,1068,DAD373.0
DAD,Miami-Dade,2024 General Election,373.1.0,2170,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,685,919,DAD373.1.0
DAD,Miami-Dade,2024 General Election,375.0,1127,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,233,487,DAD375.0
DAD,Miami-Dade,2024 General Election,377.0,3278,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,671,1304,DAD377.0
DAD,Miami-Dade,2024 General Election,378.0,788,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,180,286,DAD378.0
DAD,Miami-Dade,2024 General Election,379.0,2634,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,593,1109,DAD379.0
DAD,Miami-Dade,2024 General Election,380.0,2278,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,805,986,DAD380.0
DAD,Miami-Dade,2024 General Election,384.0,2783,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,649,1215,DAD384.0
DAD,Miami-Dade,2024 General Election,385.0,3965,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1070,1882,DAD385.0
DAD,Miami-Dade,2024 General Election,386.0,1746,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,311,655,DAD386.0
DAD,Miami-Dade,2024 General Election,387.0,1981,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,414,775,DAD387.0
DAD,Miami-Dade,2024 General Election,388.0,4040,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,931,1747,DAD388.0
DAD,Miami-Dade,2024 General Election,389.0,3657,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1043,1724,DAD389.0
DAD,Miami-Dade,2024 General Election,390.0,4010,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1171,2007,DAD390.0
DAD,Miami-Dade,2024 General Election,391.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD391.0
DAD,Miami-Dade,2024 General Election,394.0,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD394.0
DAD,Miami-Dade,2024 General Election,396.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD396.0
DAD,Miami-Dade,2024 General Election,397.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD397.0
DAD,Miami-Dade,2024 General Election,400.0,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,DAD400.0
